,Site,Transect,Date,Genus,Species,Size,Count,Phase,Notes,Observer,Year,log_a_coef,b_coef,biomass_g
1706,Pickles,2,7/13/2010,Sparisoma,viride,20,1,NA,NA,AAS,2010,-4.5223,2.9214,158.4634217
1707,Pickles,2,7/13/2010,Sparisoma,viride,16,1,NA,NA,AAS,2010,-4.5223,2.9214,82.56882746
1708,Pickles,2,7/13/2010,Sparisoma,viride,18,1,NA,NA,AAS,2010,-4.5223,2.9214,116.4804652
1709,Pickles,2,7/13/2010,Sparisoma,viride,22,1,NA,NA,AAS,2010,-4.5223,2.9214,209.3406748
1710,Pickles,2,7/13/2010,Sparisoma,viride,19,1,NA,NA,AAS,2010,-4.5223,2.9214,136.4114326
1711,Pickles,2,7/13/2010,Sparisoma,viride,18,1,NA,NA,AAS,2010,-4.5223,2.9214,116.4804652
1712,Pickles,2,7/13/2010,Sparisoma,aurofrenatum,20,1,NA,NA,AAS,2010,-5.7587,3.4291,135.4446821
1713,Pickles,2,7/13/2010,Sparisoma,aurofrenatum,15,1,NA,NA,AAS,2010,-5.7587,3.4291,50.50501872
1714,Pickles,2,7/13/2010,Sparisoma,aurofrenatum,15,1,NA,NA,AAS,2010,-5.7587,3.4291,50.50501872
1715,Pickles,2,7/13/2010,Sparisoma,aurofrenatum,19,1,NA,NA,AAS,2010,-5.7587,3.4291,113.59886
1716,Pickles,2,7/13/2010,Sparisoma,aurofrenatum,12,1,NA,NA,AAS,2010,-5.7587,3.4291,23.49743251
1717,Pickles,2,7/13/2010,Sparisoma,aurofrenatum,17,1,NA,NA,AAS,2010,-5.7587,3.4291,77.57689558
1718,Pickles,2,7/13/2010,Sparisoma,aurofrenatum,10,1,NA,NA,AAS,2010,-5.7587,3.4291,12.57476854
1719,Pickles,2,7/13/2010,Sparisoma,aurofrenatum,12,1,NA,NA,AAS,2010,-5.7587,3.4291,23.49743251
1720,Pickles,2,7/13/2010,Sparisoma,aurofrenatum,16,1,NA,NA,AAS,2010,-5.7587,3.4291,63.01556471
1721,Pickles,3,7/13/2010,Scarus,taeniopterus,14,1,NA,NA,AAS,2010,-4.1836,2.7086,42.59929359
1722,Pickles,3,7/13/2010,Scarus,taeniopterus,10,1,NA,NA,AAS,2010,-4.1836,2.7086,17.12379421
1723,Pickles,3,7/13/2010,Scarus,taeniopterus,12,1,NA,NA,AAS,2010,-4.1836,2.7086,28.05887944
1724,Pickles,3,7/13/2010,Scarus,taeniopterus,10,1,NA,NA,AAS,2010,-4.1836,2.7086,17.12379421
1725,Pickles,3,7/13/2010,Scarus,taeniopterus,14,1,NA,NA,AAS,2010,-4.1836,2.7086,42.59929359
1726,Pickles,3,7/13/2010,Scarus,taeniopterus,15,1,NA,NA,AAS,2010,-4.1836,2.7086,51.35240458
1727,Pickles,3,7/13/2010,Scarus,taeniopterus,20,1,NA,NA,AAS,2010,-4.1836,2.7086,111.9360162
1728,Pickles,3,7/13/2010,Scarus,vetula,30,1,NA,NA,AAS,2010,-5.5396,3.33,511.9337691
1729,Pickles,3,7/13/2010,Sparisoma,viride,25,1,NA,NA,AAS,2010,-4.5223,2.9214,304.1178709
1730,Pickles,3,7/13/2010,Sparisoma,viride,12,1,NA,NA,AAS,2010,-4.5223,2.9214,35.63035031
1731,Pickles,3,7/13/2010,Sparisoma,viride,14,1,NA,NA,AAS,2010,-4.5223,2.9214,55.89827983
1732,Pickles,3,7/13/2010,Sparisoma,viride,16,1,NA,NA,AAS,2010,-4.5223,2.9214,82.56882746
1733,Pickles,3,7/13/2010,Sparisoma,viride,11,1,NA,NA,AAS,2010,-4.5223,2.9214,27.6327807
1734,Pickles,3,7/13/2010,Sparisoma,viride,5,1,NA,NA,AAS,2010,-4.5223,2.9214,2.761029016
1735,Pickles,3,7/13/2010,Sparisoma,viride,8,1,NA,NA,AAS,2010,-4.5223,2.9214,10.89901093
1736,Pickles,3,7/13/2010,Sparisoma,aurofrenatum,14,1,NA,NA,AAS,2010,-5.7587,3.4291,39.8646217
1737,Pickles,3,7/13/2010,Sparisoma,aurofrenatum,15,1,NA,NA,AAS,2010,-5.7587,3.4291,50.50501872
1738,Pickles,3,7/13/2010,Sparisoma,aurofrenatum,18,1,NA,NA,AAS,2010,-5.7587,3.4291,94.37456161
1739,Pickles,3,7/13/2010,Sparisoma,aurofrenatum,16,1,NA,NA,AAS,2010,-5.7587,3.4291,63.01556471
1740,Pickles,3,7/13/2010,Sparisoma,aurofrenatum,12,1,NA,NA,AAS,2010,-5.7587,3.4291,23.49743251
1741,Pickles,3,7/13/2010,Sparisoma,aurofrenatum,13,1,NA,NA,AAS,2010,-5.7587,3.4291,30.91883698
1742,Pickles,4,7/13/2010,Scarus,iseri,10,1,NA,NA,AAS,2010,-4.8887,3.0548,16.6302968
1743,Pickles,4,7/13/2010,Scarus,iseri,6,1,NA,NA,AAS,2010,-4.8887,3.0548,3.49298274
1744,Pickles,4,7/13/2010,Scarus,taeniopterus,8,1,NA,NA,AAS,2010,-4.1836,2.7086,9.356416341
1745,Pickles,4,7/13/2010,Scarus,taeniopterus,6,1,NA,NA,AAS,2010,-4.1836,2.7086,4.292402872
1746,Pickles,4,7/13/2010,Scarus,taeniopterus,12,1,NA,NA,AAS,2010,-4.1836,2.7086,28.05887944
1747,Pickles,4,7/13/2010,Scarus,taeniopterus,20,1,NA,NA,AAS,2010,-4.1836,2.7086,111.9360162
1748,Pickles,4,7/13/2010,Scarus,vetula,14,1,NA,NA,AAS,2010,-5.5396,3.33,40.45818154
1749,Pickles,4,7/13/2010,Sparisoma,viride,30,1,NA,NA,AAS,2010,-4.5223,2.9214,518.0384956
1750,Pickles,4,7/13/2010,Sparisoma,viride,8,1,NA,NA,AAS,2010,-4.5223,2.9214,10.89901093
1751,Pickles,4,7/13/2010,Sparisoma,viride,10,1,NA,NA,AAS,2010,-4.5223,2.9214,20.91702907
1752,Pickles,4,7/13/2010,Sparisoma,viride,5,1,NA,NA,AAS,2010,-4.5223,2.9214,2.761029016
1753,Pickles,4,7/13/2010,Sparisoma,viride,32,1,NA,NA,AAS,2010,-4.5223,2.9214,625.5256843
1754,Pickles,4,7/13/2010,Sparisoma,aurofrenatum,14,1,NA,NA,AAS,2010,-5.7587,3.4291,39.8646217
1755,Pickles,4,7/13/2010,Sparisoma,aurofrenatum,8,1,NA,NA,AAS,2010,-5.7587,3.4291,5.85040423
1756,Pickles,4,7/13/2010,Sparisoma,aurofrenatum,10,1,NA,NA,AAS,2010,-5.7587,3.4291,12.57476854
1757,Pickles,4,7/13/2010,Sparisoma,aurofrenatum,12,1,NA,NA,AAS,2010,-5.7587,3.4291,23.49743251
1758,Pickles,4,7/13/2010,Sparisoma,aurofrenatum,15,1,NA,NA,AAS,2010,-5.7587,3.4291,50.50501872
1759,Pickles,4,7/13/2010,Sparisoma,rubripinne,23,1,NA,NA,AAS,2010,-4.8701,3.0641,232.5253262
1760,Pickles,5,7/13/2010,Scarus,iseri,6,1,NA,NA,AAS,2010,-4.8887,3.0548,3.49298274
1761,Pickles,5,7/13/2010,Scarus,iseri,5,1,NA,NA,AAS,2010,-4.8887,3.0548,2.001306331
1762,Pickles,5,7/13/2010,Scarus,iseri,6,1,NA,NA,AAS,2010,-4.8887,3.0548,3.49298274
1763,Pickles,5,7/13/2010,Scarus,iseri,8,1,NA,NA,AAS,2010,-4.8887,3.0548,8.411225809
1764,Pickles,5,7/13/2010,Scarus,taeniopterus,15,1,NA,NA,AAS,2010,-4.1836,2.7086,51.35240458
1765,Pickles,5,7/13/2010,Scarus,taeniopterus,18,1,NA,NA,AAS,2010,-4.1836,2.7086,84.14554106
1766,Pickles,5,7/13/2010,Scarus,taeniopterus,21,1,NA,NA,AAS,2010,-4.1836,2.7086,127.7506686
1767,Pickles,5,7/13/2010,Scarus,vetula,35,1,NA,NA,AAS,2010,-5.5396,3.33,855.3553728
1768,Pickles,5,7/13/2010,Sparisoma,viride,18,1,NA,NA,AAS,2010,-4.5223,2.9214,116.4804652
1769,Pickles,5,7/13/2010,Sparisoma,viride,10,1,NA,NA,AAS,2010,-4.5223,2.9214,20.91702907
1770,Pickles,5,7/13/2010,Sparisoma,viride,18,1,NA,NA,AAS,2010,-4.5223,2.9214,116.4804652
1771,Pickles,5,7/13/2010,Sparisoma,viride,15,1,NA,NA,AAS,2010,-4.5223,2.9214,68.38061528
1772,Pickles,5,7/13/2010,Sparisoma,aurofrenatum,16,1,NA,NA,AAS,2010,-5.7587,3.4291,63.01556471
1773,Pickles,5,7/13/2010,Sparisoma,aurofrenatum,18,1,NA,NA,AAS,2010,-5.7587,3.4291,94.37456161
1774,Pickles,5,7/13/2010,Sparisoma,aurofrenatum,15,1,NA,NA,AAS,2010,-5.7587,3.4291,50.50501872
1775,Pickles,5,7/13/2010,Sparisoma,aurofrenatum,12,1,NA,NA,AAS,2010,-5.7587,3.4291,23.49743251
1776,Pickles,6,7/13/2010,Scarus,iseri,12,1,NA,NA,AAS,2010,-4.8887,3.0548,29.02571124
1777,Pickles,6,7/13/2010,Scarus,iseri,5,1,NA,NA,AAS,2010,-4.8887,3.0548,2.001306331
1778,Pickles,6,7/13/2010,Scarus,iseri,5,1,NA,NA,AAS,2010,-4.8887,3.0548,2.001306331
1779,Pickles,6,7/13/2010,Scarus,iseri,5,1,NA,NA,AAS,2010,-4.8887,3.0548,2.001306331
1780,Pickles,6,7/13/2010,Scarus,iseri,5,1,NA,NA,AAS,2010,-4.8887,3.0548,2.001306331
1781,Pickles,6,7/13/2010,Scarus,iseri,5,1,NA,NA,AAS,2010,-4.8887,3.0548,2.001306331
1782,Pickles,6,7/13/2010,Scarus,iseri,5,1,NA,NA,AAS,2010,-4.8887,3.0548,2.001306331
1783,Pickles,6,7/13/2010,Scarus,iseri,5,1,NA,NA,AAS,2010,-4.8887,3.0548,2.001306331
1784,Pickles,6,7/13/2010,Scarus,iseri,5,1,NA,NA,AAS,2010,-4.8887,3.0548,2.001306331
1785,Pickles,6,7/13/2010,Scarus,taeniopterus,25,1,NA,NA,AAS,2010,-4.1836,2.7086,204.8614807
1786,Pickles,6,7/13/2010,Scarus,taeniopterus,18,1,NA,NA,AAS,2010,-4.1836,2.7086,84.14554106
1787,Pickles,6,7/13/2010,Scarus,taeniopterus,10,1,NA,NA,AAS,2010,-4.1836,2.7086,17.12379421
1788,Pickles,6,7/13/2010,Scarus,taeniopterus,8,1,NA,NA,AAS,2010,-4.1836,2.7086,9.356416341
1789,Pickles,6,7/13/2010,Scarus,taeniopterus,35,1,NA,NA,AAS,2010,-4.1836,2.7086,509.6390587
1790,Pickles,6,7/13/2010,Sparisoma,viride,20,1,NA,NA,AAS,2010,-4.5223,2.9214,158.4634217
1791,Pickles,6,7/13/2010,Sparisoma,viride,15,1,NA,NA,AAS,2010,-4.5223,2.9214,68.38061528
1792,Pickles,6,7/13/2010,Sparisoma,aurofrenatum,12,1,NA,NA,AAS,2010,-5.7587,3.4291,23.49743251
1793,Pickles,6,7/13/2010,Sparisoma,chrysopterum,15,1,NA,NA,AAS,2010,-5.1754,3.1708,53.03348467
1794,Pickles,6,7/13/2010,Sparisoma,rubripinne,25,1,NA,NA,AAS,2010,-4.8701,3.0641,300.2119536
1795,Pickles,7,7/13/2010,Scarus,iseri,8,1,NA,NA,AAS,2010,-4.8887,3.0548,8.411225809
1796,Pickles,7,7/13/2010,Scarus,iseri,7,1,NA,NA,AAS,2010,-4.8887,3.0548,5.593781427
1797,Pickles,7,7/13/2010,Scarus,iseri,7,1,NA,NA,AAS,2010,-4.8887,3.0548,5.593781427
1798,Pickles,7,7/13/2010,Scarus,iseri,8,1,NA,NA,AAS,2010,-4.8887,3.0548,8.411225809
1799,Pickles,7,7/13/2010,Scarus,taeniopterus,15,1,NA,NA,AAS,2010,-4.1836,2.7086,51.35240458
1800,Pickles,7,7/13/2010,Scarus,taeniopterus,12,1,NA,NA,AAS,2010,-4.1836,2.7086,28.05887944
1801,Pickles,7,7/13/2010,Scarus,vetula,10,1,NA,NA,AAS,2010,-5.5396,3.33,13.19471457
1802,Pickles,7,7/13/2010,Sparisoma,viride,17,1,NA,NA,AAS,2010,-4.5223,2.9214,98.56744039
1803,Pickles,7,7/13/2010,Sparisoma,viride,16,1,NA,NA,AAS,2010,-4.5223,2.9214,82.56882746
1804,Pickles,7,7/13/2010,Sparisoma,viride,15,1,NA,NA,AAS,2010,-4.5223,2.9214,68.38061528
1805,Pickles,7,7/13/2010,Sparisoma,viride,12,1,NA,NA,AAS,2010,-4.5223,2.9214,35.63035031
1806,Pickles,7,7/13/2010,Sparisoma,viride,18,1,NA,NA,AAS,2010,-4.5223,2.9214,116.4804652
1807,Pickles,7,7/13/2010,Sparisoma,viride,15,1,NA,NA,AAS,2010,-4.5223,2.9214,68.38061528
1808,Pickles,7,7/13/2010,Sparisoma,viride,8,1,NA,NA,AAS,2010,-4.5223,2.9214,10.89901093
1809,Pickles,7,7/13/2010,Sparisoma,viride,10,1,NA,NA,AAS,2010,-4.5223,2.9214,20.91702907
1810,Pickles,7,7/13/2010,Sparisoma,viride,12,1,NA,NA,AAS,2010,-4.5223,2.9214,35.63035031
1811,Pickles,7,7/13/2010,Sparisoma,aurofrenatum,14,1,NA,NA,AAS,2010,-5.7587,3.4291,39.8646217
1812,Pickles,7,7/13/2010,Sparisoma,aurofrenatum,12,1,NA,NA,AAS,2010,-5.7587,3.4291,23.49743251
1813,Pickles,7,7/13/2010,Sparisoma,aurofrenatum,10,1,NA,NA,AAS,2010,-5.7587,3.4291,12.57476854
1814,Pickles,7,7/13/2010,Sparisoma,aurofrenatum,17,1,NA,NA,AAS,2010,-5.7587,3.4291,77.57689558
1815,Pickles,7,7/13/2010,Sparisoma,aurofrenatum,9,1,NA,NA,AAS,2010,-5.7587,3.4291,8.76179301
1816,Pickles,7,7/13/2010,Sparisoma,rubripinne,16,1,NA,NA,AAS,2010,-4.8701,3.0641,76.4793237
1817,Pickles,8,7/13/2010,Scarus,taeniopterus,22,1,NA,NA,AAS,2010,-4.1836,2.7086,144.9059016
1818,Pickles,8,7/13/2010,Sparisoma,viride,5,1,NA,NA,AAS,2010,-4.5223,2.9214,2.761029016
1819,Pickles,8,7/13/2010,Sparisoma,viride,4,1,NA,NA,AAS,2010,-4.5223,2.9214,1.438659635
1820,Pickles,8,7/13/2010,Sparisoma,aurofrenatum,12,1,NA,NA,AAS,2010,-5.7587,3.4291,23.49743251
1821,Pickles,8,7/13/2010,Sparisoma,aurofrenatum,15,1,NA,NA,AAS,2010,-5.7587,3.4291,50.50501872
1822,Pickles,8,7/13/2010,Sparisoma,aurofrenatum,8,1,NA,NA,AAS,2010,-5.7587,3.4291,5.85040423
1823,Pickles,8,7/13/2010,Sparisoma,aurofrenatum,14,1,NA,NA,AAS,2010,-5.7587,3.4291,39.8646217
1824,Pickles,8,7/13/2010,Sparisoma,aurofrenatum,15,1,NA,NA,AAS,2010,-5.7587,3.4291,50.50501872
1825,Pickles,9,7/13/2010,Scarus,iseri,8,1,NA,NA,AAS,2010,-4.8887,3.0548,8.411225809
1826,Pickles,9,7/13/2010,Scarus,iseri,8,1,NA,NA,AAS,2010,-4.8887,3.0548,8.411225809
1827,Pickles,9,7/13/2010,Scarus,iseri,6,1,NA,NA,AAS,2010,-4.8887,3.0548,3.49298274
1828,Pickles,9,7/13/2010,Scarus,taeniopterus,17,1,NA,NA,AAS,2010,-4.1836,2.7086,72.076543
1829,Pickles,9,7/13/2010,Sparisoma,viride,6,1,NA,NA,AAS,2010,-4.5223,2.9214,4.703174179
1830,Pickles,9,7/13/2010,Sparisoma,aurofrenatum,6,1,NA,NA,AAS,2010,-5.7587,3.4291,2.181516252
1831,Pickles,9,7/13/2010,Sparisoma,aurofrenatum,14,1,NA,NA,AAS,2010,-5.7587,3.4291,39.8646217
1832,Pickles,9,7/13/2010,Sparisoma,aurofrenatum,8,1,NA,NA,AAS,2010,-5.7587,3.4291,5.85040423
1833,Pickles,9,7/13/2010,Sparisoma,aurofrenatum,10,1,NA,NA,AAS,2010,-5.7587,3.4291,12.57476854
1834,Pickles,9,7/13/2010,Sparisoma,aurofrenatum,10,1,NA,NA,AAS,2010,-5.7587,3.4291,12.57476854
1835,Pickles,9,7/13/2010,Sparisoma,aurofrenatum,14,1,NA,NA,AAS,2010,-5.7587,3.4291,39.8646217
1836,Pickles,9,7/13/2010,Sparisoma,aurofrenatum,9,1,NA,NA,AAS,2010,-5.7587,3.4291,8.76179301
1837,Pickles,10,7/13/2010,Scarus,iseri,10,1,NA,NA,AAS,2010,-4.8887,3.0548,16.6302968
1838,Pickles,10,7/13/2010,Sparisoma,viride,17,1,NA,NA,AAS,2010,-4.5223,2.9214,98.56744039
1839,Pickles,10,7/13/2010,Sparisoma,viride,6,1,NA,NA,AAS,2010,-4.5223,2.9214,4.703174179
1840,Pickles,10,7/13/2010,Sparisoma,aurofrenatum,8,1,NA,NA,AAS,2010,-5.7587,3.4291,5.85040423
1841,Pickles,10,7/13/2010,Sparisoma,aurofrenatum,8,1,NA,NA,AAS,2010,-5.7587,3.4291,5.85040423
1842,Pickles,10,7/13/2010,Sparisoma,aurofrenatum,10,1,NA,NA,AAS,2010,-5.7587,3.4291,12.57476854
1843,Pickles,10,7/13/2010,Sparisoma,aurofrenatum,15,1,NA,NA,AAS,2010,-5.7587,3.4291,50.50501872
1844,Pickles,10,7/13/2010,Sparisoma,aurofrenatum,9,1,NA,NA,AAS,2010,-5.7587,3.4291,8.76179301
1845,Pickles,10,7/13/2010,Sparisoma,aurofrenatum,14,1,NA,NA,AAS,2010,-5.7587,3.4291,39.8646217
1846,Pickles,10,7/13/2010,Sparisoma,aurofrenatum,5,1,NA,NA,AAS,2010,-5.7587,3.4291,1.167449334
1847,Pickles,10,7/13/2010,Sparisoma,aurofrenatum,9,1,NA,NA,AAS,2010,-5.7587,3.4291,8.76179301
1848,Snapper Ledge,1,7/30/2010,Scarus,iseri,10,1,NA,NA,AAS,2010,-4.8887,3.0548,16.6302968
1849,Snapper Ledge,1,7/30/2010,Scarus,iseri,8,1,NA,NA,AAS,2010,-4.8887,3.0548,8.411225809
1850,Snapper Ledge,1,7/30/2010,Scarus,iseri,7,1,NA,NA,AAS,2010,-4.8887,3.0548,5.593781427
1851,Snapper Ledge,1,7/30/2010,Scarus,iseri,6,1,NA,NA,AAS,2010,-4.8887,3.0548,3.49298274
1852,Snapper Ledge,1,7/30/2010,Scarus,taeniopterus,10,1,NA,NA,AAS,2010,-4.1836,2.7086,17.12379421
1853,Snapper Ledge,1,7/30/2010,Scarus,vetula,35,1,NA,NA,AAS,2010,-5.5396,3.33,855.3553728
1854,Snapper Ledge,1,7/30/2010,Scarus,vetula,12,1,NA,NA,AAS,2010,-5.5396,3.33,24.21439091
1855,Snapper Ledge,1,7/30/2010,Sparisoma,viride,35,1,NA,NA,AAS,2010,-4.5223,2.9214,812.7189473
1856,Snapper Ledge,1,7/30/2010,Sparisoma,viride,18,1,NA,NA,AAS,2010,-4.5223,2.9214,116.4804652
1857,Snapper Ledge,1,7/30/2010,Sparisoma,viride,27,1,NA,NA,AAS,2010,-4.5223,2.9214,380.7904961
1858,Snapper Ledge,1,7/30/2010,Sparisoma,aurofrenatum,12,1,NA,NA,AAS,2010,-5.7587,3.4291,23.49743251
1859,Snapper Ledge,1,7/30/2010,Sparisoma,aurofrenatum,4,1,NA,NA,AAS,2010,-5.7587,3.4291,0.543155168
1860,Snapper Ledge,1,7/30/2010,Sparisoma,aurofrenatum,10,1,NA,NA,AAS,2010,-5.7587,3.4291,12.57476854
1861,Snapper Ledge,2,7/30/2010,Scarus,iseri,12,1,NA,NA,AAS,2010,-4.8887,3.0548,29.02571124
1862,Snapper Ledge,2,7/30/2010,Scarus,iseri,6,1,NA,NA,AAS,2010,-4.8887,3.0548,3.49298274
1863,Snapper Ledge,2,7/30/2010,Scarus,iseri,5,1,NA,NA,AAS,2010,-4.8887,3.0548,2.001306331
1864,Snapper Ledge,2,7/30/2010,Scarus,iseri,5,1,NA,NA,AAS,2010,-4.8887,3.0548,2.001306331
1865,Snapper Ledge,2,7/30/2010,Scarus,iseri,7,1,NA,NA,AAS,2010,-4.8887,3.0548,5.593781427
1866,Snapper Ledge,2,7/30/2010,Scarus,vetula,8,1,NA,NA,AAS,2010,-5.5396,3.33,6.276097137
1867,Snapper Ledge,2,7/30/2010,Scarus,vetula,16,1,NA,NA,AAS,2010,-5.5396,3.33,63.11310433
1868,Snapper Ledge,2,7/30/2010,Sparisoma,aurofrenatum,8,1,NA,NA,AAS,2010,-5.7587,3.4291,5.85040423
1869,Snapper Ledge,2,7/30/2010,Sparisoma,aurofrenatum,12,1,NA,NA,AAS,2010,-5.7587,3.4291,23.49743251
1870,Snapper Ledge,2,7/30/2010,Sparisoma,aurofrenatum,20,1,NA,NA,AAS,2010,-5.7587,3.4291,135.4446821
1871,Snapper Ledge,3,7/30/2010,Scarus,iseri,12,1,NA,NA,AAS,2010,-4.8887,3.0548,29.02571124
1872,Snapper Ledge,3,7/30/2010,Scarus,iseri,9,1,NA,NA,AAS,2010,-4.8887,3.0548,12.05369
1873,Snapper Ledge,3,7/30/2010,Scarus,iseri,9,1,NA,NA,AAS,2010,-4.8887,3.0548,12.05369
1874,Snapper Ledge,3,7/30/2010,Scarus,vetula,12,1,NA,NA,AAS,2010,-5.5396,3.33,24.21439091
1875,Snapper Ledge,3,7/30/2010,Sparisoma,viride,18,1,NA,NA,AAS,2010,-4.5223,2.9214,116.4804652
1876,Snapper Ledge,3,7/30/2010,Sparisoma,viride,16,1,NA,NA,AAS,2010,-4.5223,2.9214,82.56882746
1877,Snapper Ledge,3,7/30/2010,Sparisoma,viride,16,1,NA,NA,AAS,2010,-4.5223,2.9214,82.56882746
1878,Snapper Ledge,3,7/30/2010,Sparisoma,viride,8,1,NA,NA,AAS,2010,-4.5223,2.9214,10.89901093
1879,Snapper Ledge,3,7/30/2010,Sparisoma,aurofrenatum,12,1,NA,NA,AAS,2010,-5.7587,3.4291,23.49743251
1880,Snapper Ledge,3,7/30/2010,Sparisoma,aurofrenatum,12,1,NA,NA,AAS,2010,-5.7587,3.4291,23.49743251
1881,Snapper Ledge,3,7/30/2010,Sparisoma,aurofrenatum,21,1,NA,NA,AAS,2010,-5.7587,3.4291,160.1113737
1882,Snapper Ledge,3,7/30/2010,Sparisoma,aurofrenatum,13,1,NA,NA,AAS,2010,-5.7587,3.4291,30.91883698
1883,Snapper Ledge,3,7/30/2010,Sparisoma,aurofrenatum,13,1,NA,NA,AAS,2010,-5.7587,3.4291,30.91883698
1884,Snapper Ledge,3,7/30/2010,Sparisoma,aurofrenatum,10,1,NA,NA,AAS,2010,-5.7587,3.4291,12.57476854
1885,Snapper Ledge,4,7/30/2010,Scarus,iseri,7,1,NA,NA,AAS,2010,-4.8887,3.0548,5.593781427
1886,Snapper Ledge,4,7/30/2010,Scarus,iseri,7,1,NA,NA,AAS,2010,-4.8887,3.0548,5.593781427
1887,Snapper Ledge,4,7/30/2010,Sparisoma,viride,20,1,NA,NA,AAS,2010,-4.5223,2.9214,158.4634217
1888,Snapper Ledge,4,7/30/2010,Sparisoma,viride,18,1,NA,NA,AAS,2010,-4.5223,2.9214,116.4804652
1889,Snapper Ledge,4,7/30/2010,Sparisoma,viride,16,1,NA,NA,AAS,2010,-4.5223,2.9214,82.56882746
1890,Snapper Ledge,4,7/30/2010,Sparisoma,aurofrenatum,15,1,NA,NA,AAS,2010,-5.7587,3.4291,50.50501872
1891,Snapper Ledge,4,7/30/2010,Sparisoma,aurofrenatum,14,1,NA,NA,AAS,2010,-5.7587,3.4291,39.8646217
1892,Snapper Ledge,4,7/30/2010,Sparisoma,aurofrenatum,15,1,NA,NA,AAS,2010,-5.7587,3.4291,50.50501872
1893,Snapper Ledge,4,7/30/2010,Sparisoma,rubripinne,16,1,NA,NA,AAS,2010,-4.8701,3.0641,76.4793237
1894,Snapper Ledge,5,7/30/2010,Scarus,iseri,6,1,NA,NA,AAS,2010,-4.8887,3.0548,3.49298274
1895,Snapper Ledge,5,7/30/2010,Scarus,iseri,5,1,NA,NA,AAS,2010,-4.8887,3.0548,2.001306331
1896,Snapper Ledge,5,7/30/2010,Scarus,iseri,4,1,NA,NA,AAS,2010,-4.8887,3.0548,1.012215216
1897,Snapper Ledge,5,7/30/2010,Scarus,iseri,6,1,NA,NA,AAS,2010,-4.8887,3.0548,3.49298274
1898,Snapper Ledge,5,7/30/2010,Scarus,vetula,9,1,NA,NA,AAS,2010,-5.5396,3.33,9.290253325
1899,Snapper Ledge,5,7/30/2010,Scarus,vetula,20,1,NA,NA,AAS,2010,-5.5396,3.33,132.6874615
1900,Snapper Ledge,5,7/30/2010,Sparisoma,viride,16,1,NA,NA,AAS,2010,-4.5223,2.9214,82.56882746
1901,Snapper Ledge,5,7/30/2010,Sparisoma,viride,18,1,NA,NA,AAS,2010,-4.5223,2.9214,116.4804652
1902,Snapper Ledge,5,7/30/2010,Sparisoma,viride,30,1,NA,NA,AAS,2010,-4.5223,2.9214,518.0384956
1903,Snapper Ledge,5,7/30/2010,Sparisoma,aurofrenatum,17,1,NA,NA,AAS,2010,-5.7587,3.4291,77.57689558
1904,Snapper Ledge,5,7/30/2010,Sparisoma,aurofrenatum,6,1,NA,NA,AAS,2010,-5.7587,3.4291,2.181516252
1905,Snapper Ledge,5,7/30/2010,Sparisoma,aurofrenatum,14,1,NA,NA,AAS,2010,-5.7587,3.4291,39.8646217
1906,Snapper Ledge,5,7/30/2010,Sparisoma,aurofrenatum,12,1,NA,NA,AAS,2010,-5.7587,3.4291,23.49743251
1907,Snapper Ledge,5,7/30/2010,Sparisoma,aurofrenatum,9,1,NA,NA,AAS,2010,-5.7587,3.4291,8.76179301
1908,Snapper Ledge,5,7/30/2010,Sparisoma,aurofrenatum,19,1,NA,NA,AAS,2010,-5.7587,3.4291,113.59886
1909,Snapper Ledge,5,7/30/2010,Sparisoma,aurofrenatum,3,1,NA,NA,AAS,2010,-5.7587,3.4291,0.202533326
1910,Snapper Ledge,5,7/30/2010,Sparisoma,aurofrenatum,10,1,NA,NA,AAS,2010,-5.7587,3.4291,12.57476854
1911,Snapper Ledge,5,7/30/2010,Sparisoma,aurofrenatum,12,1,NA,NA,AAS,2010,-5.7587,3.4291,23.49743251
1912,Snapper Ledge,6,7/30/2010,Scarus,iseri,12,1,NA,NA,AAS,2010,-4.8887,3.0548,29.02571124
1913,Snapper Ledge,6,7/30/2010,Sparisoma,viride,15,1,NA,NA,AAS,2010,-4.5223,2.9214,68.38061528
1914,Snapper Ledge,6,7/30/2010,Sparisoma,aurofrenatum,6,1,NA,NA,AAS,2010,-5.7587,3.4291,2.181516252
1915,Snapper Ledge,6,7/30/2010,Sparisoma,aurofrenatum,6,1,NA,NA,AAS,2010,-5.7587,3.4291,2.181516252
1916,Snapper Ledge,6,7/30/2010,Sparisoma,aurofrenatum,20,1,NA,NA,AAS,2010,-5.7587,3.4291,135.4446821
1917,Snapper Ledge,6,7/30/2010,Sparisoma,aurofrenatum,15,1,NA,NA,AAS,2010,-5.7587,3.4291,50.50501872
1918,Snapper Ledge,6,7/30/2010,Sparisoma,aurofrenatum,16,1,NA,NA,AAS,2010,-5.7587,3.4291,63.01556471
1919,Snapper Ledge,6,7/30/2010,Sparisoma,aurofrenatum,12,1,NA,NA,AAS,2010,-5.7587,3.4291,23.49743251
1920,Snapper Ledge,6,7/30/2010,Sparisoma,aurofrenatum,13,1,NA,NA,AAS,2010,-5.7587,3.4291,30.91883698
1921,Snapper Ledge,7,7/30/2010,Scarus,iseri,12,1,NA,NA,AAS,2010,-4.8887,3.0548,29.02571124
1922,Snapper Ledge,7,7/30/2010,Sparisoma,viride,16,1,NA,NA,AAS,2010,-4.5223,2.9214,82.56882746
